id,Text,image,,,
0,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : kitchen,dining , drawing  , balcony",resized_images\image_0.png,,,
9485,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, parking,pooja,utility",resized_images\image_9485.png,,,
9499,"bedrooms : 2 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_9499.png,,,
9501,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, dining, terrace, flower bed",resized_images\image_9501.png,,,
9503,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing , dining, kitchen, balcony",resized_images\image_9503.png,,,
9508,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, balcony, kitchen,lobby",resized_images\image_9508.png,,,
9511,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, balcony, kitchen",resized_images\image_9511.png,,,
9522,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_9522.png,,,
9540,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen",resized_images\image_9540.png,,,
9541,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, verandah",resized_images\image_9541.png,,,
9552,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_9552.png,,,
9558,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_9558.png,,,
9566,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen,pooja",resized_images\image_9566.png,,,
9575,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : drawing, dining, kitchen, utility, sit out , balcony, puja",resized_images\image_9575.png,,,
9583,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, terrace, balcony, passage",resized_images\image_9583.png,,,
9595,"bedrooms : 4 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : drawing , kitchen, verandah, front lawn, rear lawn",resized_images\image_9595.png,,,
9609,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 2 | features : drawing room, dining, kitchen, lobby,balcony, front courtyard,rear courtyard, green area",resized_images\image_9609.png,,,
9619,bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 1 | features : terrace,resized_images\image_9619.png,,,
9620,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, flower bed,deck",resized_images\image_9620.png,,,
9636,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, utility,balcony,passage",resized_images\image_9636.png,,,
9639,"bedrooms : 4 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, kitchen, puja,balcony, entrance,",resized_images\image_9639.png,,,
9641,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen",resized_images\image_9641.png,,,
9660,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : living room, dining, kitchen, pooja room, foyer, utility, balcony",resized_images\image_9660.png,,,
9679,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 1 | features : living room, dining, kitchen, utility, portico,utility",resized_images\image_9679.png,,,
9693,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, balcony,lobby, rear lawn, front lawn",resized_images\image_9693.png,,,
9711,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living, dining, kitchen,parking, garden,deck,wash,verandah",resized_images\image_9711.png,,,
9719,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing , dining, kitchen, foyer,parking, front lawn, rear lawn",resized_images\image_9719.png,,,
9732,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, dining",resized_images\image_9732.png,,,
9739,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room :1| features : drawing room, dining, kitchen,front lawn, rear lawn,family lounge ,sit out, open courtyard, verandah, drive way, guard",resized_images\image_9739.png,,,
9753,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : hall, dining, kitchen, service",resized_images\image_9753.png,,,
9770,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, porch, raised garden",resized_images\image_9770.png,,,
9772,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 2 | features : drawing, dining, kitchen, entrance lobby, family lounge,powder room,balcony,servant room",resized_images\image_9772.png,,,
9777,"bedrooms : 4 | toilet : 4 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, corridor,balcony,seravnt room",resized_images\image_9777.png,,,
9780,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen,parking",resized_images\image_9780.png,,,
9782,"bedrooms : 4 | toilet : 3 | attached _ toilet : 2| dress _ room : 0 | features : lobby , kitchen, balcony",resized_images\image_9782.png,,,
9791,"bedrooms : 4 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_9791.png,,,
9803,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 1 | features : living room, dining, kitchen, balcony,flower bed,terrace,utility,lobby",resized_images\image_9803.png,,,
9805,"bedrooms : 4 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, foyer,servant room, foyer,balcony,utility",resized_images\image_9805.png,,,
9808,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 1 | features : living room, dining, kitchen, balcony",resized_images\image_9808.png,,,
9813,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, pooja room,balcony",resized_images\image_9813.png,,,
9829,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, passage, kitchen, balcony",resized_images\image_9829.png,,,
9846,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, family room, store room,utility , balcony",resized_images\image_9846.png,,,
9847,"bedrooms : 2 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, flower bed, kitchen, terrace",resized_images\image_9847.png,,,
9851,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, verandah",resized_images\image_9851.png,,,
9857,"bedrooms : 4 | toilet : 4 | attached _ toilet : 3 | dress _ room : 1 | features : drawing room, balcony, kitchen, family lounge",resized_images\image_9857.png,,,
9871,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, lobby, kitchen, balcony",resized_images\image_9871.png,,,
9880,"bedrooms : 4 | toilet : 8 | attached _ toilet : 8 | dress _ room : 3 | features : living room, dining, kitchen, balcony,flower bed,pooja room, service room,servant room, walk in",resized_images\image_9880.png,,,
9885,"bedrooms : 2 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining room, kitchen,car parking, shaft ,open area",resized_images\image_9885.png,,,
9897,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen,terrace, balcony",resized_images\image_9897.png,,,
9902,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, kitchen",resized_images\image_9902.png,,,
9908,"bedrooms : 4 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features :family living, dining, kitchen, puja ,store,wash,balcony,formal living, vestibule",resized_images\image_9908.png,,,
9915,"bedrooms : 1| toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, dining, kitchen, portico, lawn, verandah",resized_images\image_9915.png,,,
9922,"second floor(bedrooms : 0 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : lobby, multi purpose hall, terrace)  first floor(bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 2 | features : lounge, sitout) ground floor(bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lawn, drawing room, puja, store, utility, servant room, family room)",resized_images\image_9922.png,,,
9926,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, balcony,servant room, utility",resized_images\image_9926.png,,,
9937,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony, utility",resized_images\image_9937.png,,,
9940,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing, dining, kitchen,balcony",resized_images\image_9940.png,,,
9944,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, terrace",resized_images\image_9944.png,,,
9951,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen, dining area, wash, open area",resized_images\image_9951.png,,,
9959,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, store,porch,verandah, front lawn,rear lawn,front verandah",resized_images\image_9959.png,,,
9964,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, study room, balcony,foyer",resized_images\image_9964.png,,,
9989,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : drawing , dining, kitchen, lobby,balcony",resized_images\image_9989.png,,,
10001,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_10001.png,,,
10002,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen,dining,work area,porch ,sitout",resized_images\image_10002.png,,,
10003,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony,terrace",resized_images\image_10003.png,,,
10004,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, verandah,powder room",resized_images\image_10004.png,,,
10005,"bedrooms : 4 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, balcony, garden,lobby, terrace,servant room",resized_images\image_10005.png,,,
10006,"bedrooms : 3| toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, lobby, kitchen,balcony",resized_images\image_10006.png,,,
10007,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : living room,drawing, dining, kitchen, store,balcony,terrace",resized_images\image_10007.png,,,
10008,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing , dining, kitchen, balcony,utility",resized_images\image_10008.png,,,
10009,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 1 | features : living room, kitchen,balcony",resized_images\image_10009.png,,,
10010,"bedrooms : 3 | toilet :3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, kitchen, utility,balcony",resized_images\image_10010.png,,,
10011,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen,flower bed , terrace",resized_images\image_10011.png,,,
10012,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, lobby, kitchen,balcony",resized_images\image_10012.png,,,
10013,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, passage",resized_images\image_10013.png,,,
10014,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony,study room",resized_images\image_10014.png,,,
10015,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen,terrace",resized_images\image_10015.png,,,
10016,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_10016.png,,,
10017,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_10017.png,,,
10019,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen,balcony",resized_images\image_10019.png,,,
10021,"bedrooms : 2 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony,store",resized_images\image_10021.png,,,
10022,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, wash, balcony",resized_images\image_10022.png,,,
10024,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen,balcony",resized_images\image_10024.png,,,
10026,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen,flower bed , terrace",resized_images\image_10026.png,,,
10028,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 1 | features : living room, utility, kitchen, store room,balcony",resized_images\image_10028.png,,,
10031,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, store ,balcony",resized_images\image_10031.png,,,
10032,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, balcony, kitchen",resized_images\image_10032.png,,,
10033,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen,balcony",resized_images\image_10033.png,,,
10035,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing,dining, kitchen, balcony",resized_images\image_10035.png,,,
10036,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, foyer, balcony",resized_images\image_10036.png,,,
10040,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony,utility",resized_images\image_10040.png,,,
10041,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_10041.png,,,
10042,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_10042.png,,,
10047,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen,wash,balcony",resized_images\image_10047.png,,,
10050,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : living room, dining, kitchen, balcony,private garden",resized_images\image_10050.png,,,
